"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"22","1415941_s_at","Zfand2a","100494","zinc finger, AN1-type domain 2A",-0.0889370300567229,5.92480583248972,-0.482034742871271,0.636719723857776,0.832143804190522,-5.83911964497727
"23","1415949_at","Cpe","12876","carboxypeptidase E",-0.745517637161332,3.27099031884553,-1.20802549810086,0.245687459011087,0.586159634103054,-5.26242057216845
"24","1415958_at","Slc2a4","20528","solute carrier family 2 (facilitated glucose transporter), member 4",0.132936276430175,5.58505978940004,0.695097747080715,0.49759187629664,0.75797609054818,-5.71730306553495
"25","1415965_at","Scd1","20249","stearoyl-Coenzyme A desaturase 1",0.623344886450575,9.47854725124024,1.22561782028158,0.239186103733171,0.581692731505565,-5.24313451605268
"26","1415966_a_at","Ndufv1","17995","NADH:ubiquinone oxidoreductase core subunit V1",0.582944561464791,10.7260502771484,2.95872176268213,0.00973528314113655,0.18572343703179,-2.577351859111
"27","1415977_at","Isyna1","71780","myo-inositol 1-phosphate synthase A1",-0.544280989130939,5.58131467653762,-1.44991293262995,0.167612395053548,0.503654666100693,-4.97830540757236
"28","1415993_at","Sqle","20775","squalene epoxidase",-0.0589661243762194,10.1342166657329,-0.269916408467718,0.790892364516453,0.911143939523066,-5.91770649212032
"29","1415996_at","Txnip","56338","thioredoxin interacting protein",-0.277041801630649,7.9319947298717,-1.38419742252325,0.186491248793365,0.522209966856837,-5.05941677862484
"30","1415999_at","Hey1","15213","hairy/enhancer-of-split related with YRPW motif 1",-0.159044448563648,5.10299418384363,-0.99281109537963,0.336504855416554,0.65655024449504,-5.47943352839072
"31","1416017_at","Copg1","54161","coatomer protein complex, subunit gamma 1",0.245315866875782,7.54334420551482,1.63571602618024,0.12264615988938,0.444999620158054,-4.7344415026164
"32","1416019_at","Dr1","13486","down-regulator of transcription 1",-0.0878125841549786,3.73595260155437,-0.491129894186583,0.630422731072706,0.829861143937328,-5.83478439235916
"33","1416022_at","Fabp5","16592","fatty acid binding protein 5, epidermal",0.00887813829173645,9.67871836553393,0.0201803031257919,0.984164793043033,0.996386217488592,-5.95369395802482
"34","1416028_a_at","Jpt1","15374","Jupiter microtubule associated homolog 1",0.184546710614987,5.41176056535274,0.87689902357063,0.394330721827744,0.69635924208499,-5.58102913693988
"35","1416029_at","Klf10","21847","Kruppel-like factor 10",-0.792640707568869,6.64032453917434,-2.55701196885156,0.0218556560171432,0.239845269622822,-3.2858213897984
"36","1416030_a_at","Mcm7","17220","minichromosome maintenance complex component 7",0.31569954373742,6.46016698216492,2.29737868681715,0.0363639400076233,0.292881381902657,-3.72525426511813
"37","1416038_at","Snd1","56463","staphylococcal nuclease and tudor domain containing 1",0.226466195081677,8.91498623768126,1.45911703219641,0.165098773244507,0.502037038877824,-4.96672253005071
"38","1416041_at","Sgk1","20393","serum/glucocorticoid regulated kinase 1",-0.17431598592148,7.01675274580753,-0.722951996118404,0.48080014412229,0.746559863683084,-5.69830998204982
"39","1416046_a_at","Fuca2","66848","fucosidase, alpha-L- 2, plasma",-0.367725396426876,5.78338549056386,-2.05015622894415,0.0581991585286835,0.342598206285805,-4.12407771999529
"40","1416059_at","Sec23b","27054","SEC23 homolog B, COPII coat complex component",0.417276716538682,9.86451492076306,2.49326152965527,0.024795928982454,0.252052755595601,-3.39536084932237
"41","1416062_at","Tbc1d15","66687","TBC1 domain family, member 15",0.293146981594327,5.36311530630164,1.03588701298701,0.316621659816691,0.640699684335025,-5.43888260280562
"42","1416066_at","Cd9","12527","CD9 antigen",0.196541851023591,8.65592523985381,0.886636232975725,0.389230349599378,0.691651025792255,-5.57292506128585
"43","1416072_at","Cd34","12490","CD34 antigen",0.228935214202323,3.72725554547899,1.63396372319075,0.123016515528663,0.444999620158054,-4.73683632944993
"44","1416077_at","Adm","11535","adrenomedullin",0.286982409226626,3.7876363980848,1.86391616575087,0.0819703525160759,0.389164245192125,-4.40855390014236
"45","1416081_at","Smad1","17125","SMAD family member 1",0.267678429167065,6.0368044464712,1.10693586815234,0.28570975313929,0.614140043056264,-5.36879496776596
"46","1416085_s_at","Zfand5","22682","zinc finger, AN1-type domain 5",0.23983672252281,9.63285560342094,1.14742382950375,0.269129200790694,0.60262183847957,-5.32711183304172
"47","1416102_at","Ywhaz","22631","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide",-0.19225835778043,8.29812166636749,-1.20868471007914,0.245441402919717,0.586159634103054,-5.26170196121294
"48","1416108_a_at","Tmed3","66111","transmembrane p24 trafficking protein 3",0.392955016622809,8.84040725654668,2.13786160494928,0.0493481276756158,0.322674346553459,-3.98512113897551
"49","1416113_at","Fkbp8","14232","FK506 binding protein 8",0.0534340795693584,9.38978200211377,0.281793527153887,0.781941643429362,0.909740398020511,-5.91446058056995
"50","1416114_at","Sparcl1","13602","SPARC-like 1",0.0186376806993538,3.98444653225196,0.0464499938123377,0.963562662718509,0.987190694519621,-5.95282231309178
"51","1416122_at","Ccnd2","12444","cyclin D2",0.209434424877182,5.71278713470211,1.34658244934493,0.198055166097011,0.533139074940726,-5.10456181817202
"52","1416125_at","Fkbp5","14229","FK506 binding protein 5",0.0229068676066548,7.43641204536769,0.0808745248854321,0.936607973862598,0.975742948729657,-5.95064009269804
"53","1416127_a_at","Dnpep","13437","aspartyl aminopeptidase",0.311715196053777,8.80351225397058,2.08218903757905,0.054810068810317,0.334379148354503,-4.07367229381393
"54","1416131_s_at","Efr3a","76740","EFR3 homolog A",-0.420133064358748,8.96275344401869,-2.86324880378177,0.011818372606335,0.195396421126652,-2.74806434623176
"55","1416136_at","Mmp2","17390","matrix metallopeptidase 2",0.243887648457005,4.17660687293457,1.46246350492773,0.164192639923552,0.50155322967481,-4.96249783697094
"56","1416144_a_at","Dhx15","13204","DEAH (Asp-Glu-Ala-His) box polypeptide 15",-0.397666233558772,9.43169942775102,-2.95613763895794,0.00978661417115736,0.18572343703179,-2.58198730129961
"57","1416149_at","Olig1","50914","oligodendrocyte transcription factor 1",0.707116746907586,4.85156195464293,2.17766210768486,0.0457563429160715,0.317296219449518,-3.92110816405868
"58","1416152_a_at","Srsf3","20383","serine/arginine-rich splicing factor 3",-0.0916665470960796,7.34315269317081,-0.515811481283304,0.61348406101645,0.822299058310782,-5.82262576109135
"59","1416160_at","Nr2f2","11819","nuclear receptor subfamily 2, group F, member 2",0.233543447689439,5.18270568569771,0.983520226410684,0.340907226496126,0.658865075954716,-5.4879841034131
"60","1416164_at","Fbln5","23876","fibulin 5",0.137276786692418,5.22276518629508,0.725882360514201,0.479053554997081,0.745339454777474,-5.6962715302526
"61","1416166_a_at","Prdx4","53381","peroxiredoxin 4",-0.594341834477477,8.99872778397051,-2.85199154889699,0.0120909895625552,0.196011341835871,-2.76811342262167
"62","1416178_a_at","Plekhb1","27276","pleckstrin homology domain containing, family B (evectins) member 1",0.115574299648577,9.48608463858324,0.751608666491857,0.463884663790105,0.736420197573945,-5.67804796390033
"63","1416180_a_at","Rdx","19684","radixin",0.462095428747523,8.45428003657145,1.29254873578372,0.215669770848917,0.551512972828514,-5.16772791865858
"64","1416187_s_at","Pnrc2","52830","proline-rich nuclear receptor coactivator 2",-0.478086139094213,8.29953950105701,-2.56419576963257,0.0215460514587652,0.239147210467806,-3.27341812465504
"65","1416188_at","Gm2a","14667","GM2 ganglioside activator protein",-0.182584384332174,7.94903564680833,-0.995294219674943,0.335335108604959,0.655990530308674,-5.47713643208921
"66","1416194_at","Cyp4b1","13120","cytochrome P450, family 4, subfamily b, polypeptide 1",-0.0913819709914225,6.25047233287409,-0.436909229701374,0.668384028522159,0.850944759973299,-5.8594663113739
"67","1416201_at","Crk","12928","v-crk avian sarcoma virus CT10 oncogene homolog",0.100279556743947,7.72822228360182,0.458086122570358,0.653438415148456,0.843511684362701,-5.85015937088364
"68","1416203_at","Aqp1","11826","aquaporin 1",0.163451669005813,8.31342557222865,0.836812812731814,0.415794603896196,0.704016873248082,-5.61354386718277
"69","1416204_at","Gpd1","14555","glycerol-3-phosphate dehydrogenase 1 (soluble)",0.390695335350431,6.84859259644201,2.46888930920676,0.0260167577190974,0.255573447213603,-3.43697625245597
"70","1416205_at","Glb1","12091","galactosidase, beta 1",-0.124451431533951,5.50369138022003,-0.611647868660584,0.549904027481953,0.788594037849237,-5.77000812234249
"71","1416222_at","Nsdhl","18194","NAD(P) dependent steroid dehydrogenase-like",-0.0540527395904675,10.3103126390434,-0.32242239404795,0.751570478146478,0.892720524653173,-5.90231367562384
"72","1416229_at","Rfk","54391","riboflavin kinase",0.234151678321971,7.09209312635672,1.41946736916105,0.176153377588254,0.510280130117626,-5.01623294963981
"73","1416231_at","Vac14","234729","Vac14 homolog (S. cerevisiae)",0.292638695838418,5.42442210044773,1.89960236363175,0.0768315455386516,0.378597824203892,-4.35524093294894
"74","1416234_at","Lrrc59","98238","leucine rich repeat containing 59",0.322856497528592,9.99408420293588,1.81586842872719,0.0893732543278886,0.39871858872405,-4.47937752080459
"75","1416240_at","Psmb7","19177","proteasome (prosome, macropain) subunit, beta type 7",0.368780918691535,10.1452906445945,2.06010715010435,0.0571263368170558,0.338997973328926,-4.10846306944755
"76","1416241_at","Sec13","110379","SEC13 homolog, nuclear pore and COPII coat complex component",0.163051730286817,9.0759209148855,1.01968672540594,0.323997761829472,0.647390187510115,-5.45430749441875
"77","1416245_at","Aurkaip1","66077","aurora kinase A interacting protein 1",0.377449332295296,9.95573520409225,3.02914023568681,0.0084338248880753,0.183522477312445,-2.45075205734569
"78","1416246_a_at","Coro1a","12721","coronin, actin binding protein 1A",0.10620190140234,5.11407482951053,0.630970998005893,0.537529403308086,0.780193831384643,-5.75836886664671
"79","1416250_at","Btg2","12227","B cell translocation gene 2, anti-proliferative",0.0420766944482285,7.1974808351608,0.157485041344982,0.87695709397642,0.949669763851695,-5.94155579589507
"80","1416258_at","Tk1","21877","thymidine kinase 1",-0.267903072247169,6.55111554586866,-0.953012045419017,0.355648132317,0.668498870447642,-5.51556734692694
"81","1416263_at","Abcb9","56325","ATP-binding cassette, sub-family B (MDR/TAP), member 9",-0.129937291175931,3.88657495239555,-0.864708975736594,0.400778442862564,0.698328006938043,-5.59106153133319
"82","1416268_at","Ets2","23872","E26 avian leukemia oncogene 2, 3' domain",0.189389354719173,7.83892351882165,1.34074331711604,0.199901108043747,0.535516512483272,-5.11148435481284
"83","1416275_at","Slc26a6","171429","solute carrier family 26, member 6",-0.00247006526515836,6.12631151135856,-0.0134736372070655,0.989426997622634,0.996487961536195,-5.95380636309555
"84","1416290_a_at","Psmc4","23996","proteasome (prosome, macropain) 26S subunit, ATPase, 4",-0.36204089328044,10.153659854664,-2.20409259284805,0.0435067151830236,0.312240267832878,-3.87828582288273
"85","1416296_at","Il2rg","16186","interleukin 2 receptor, gamma chain",-0.316226086816964,5.00038810748794,-1.72210108151913,0.105543109385902,0.422724691789375,-4.61427695994338
"86","1416297_s_at","Reg3b","18489","regenerating islet-derived 3 beta",-0.31066239674128,3.89425183569928,-1.59300897418349,0.131950113471576,0.460125294242382,-4.79230974474777
"87","1416299_at","Shcbp1","20419","Shc SH2-domain binding protein 1",0.0609173037678032,3.52793377075692,0.332226487327919,0.744302574315193,0.889866770723999,-5.89914132685917
"88","1416304_at","Litaf","56722","LPS-induced TN factor",0.22889911104029,9.03817844404791,0.931109975661771,0.366500441522467,0.674179504927432,-5.53489856306874
"89","1416308_at","Ugdh","22235","UDP-glucose dehydrogenase",-0.378444204900072,10.9271567537449,-2.02863717535672,0.0605824232887199,0.348637260112801,-4.15770780766835
"90","1416309_at","Nusap1","108907","nucleolar and spindle associated protein 1",0.124526040837044,3.60708643774589,0.750225827874932,0.464692461811903,0.736515422383489,-5.67904243001491
"91","1416317_a_at","Stambp","70527","STAM binding protein",-0.14845622906311,5.02402480599431,-0.772870170039412,0.451573462602061,0.728097400834026,-5.66254554269249
"92","1416318_at","Serpinb1a","66222","serine (or cysteine) peptidase inhibitor, clade B, member 1a",0.200831212143504,3.81426770328885,0.704384884302367,0.49195519787126,0.753666708159638,-5.71104763411093
"93","1416321_s_at","Prelp","116847","proline arginine-rich end leucine-rich repeat",0.204272630077598,6.79839787217918,1.18258198940867,0.255330654482309,0.589490204714774,-5.28991288085389
"94","1416326_at","Crip1","12925","cysteine-rich protein 1 (intestinal)",0.284634660261714,7.47402323487493,1.50331175882842,0.153461468865988,0.487302393996394,-4.91036300179427
"95","1416332_at","Cirbp","12696","cold inducible RNA binding protein",-0.353117758594862,6.09789450316556,-1.53473769781162,0.145610938508006,0.47864721680793,-4.86955225835893
"96","1416355_at","Rbmx","19655","RNA binding motif protein, X chromosome",-0.21348633803324,4.04390186014392,-1.21713977322334,0.242302353048201,0.584322755661524,-5.25245692175821
"97","1416357_a_at","Mcam","84004","melanoma cell adhesion molecule",0.160352991796294,4.23684720758114,1.00084828911337,0.332729161852342,0.65454949310715,-5.47198044270316
"98","1416360_at","Snx18","170625","sorting nexin 18",0.0209072107305079,4.92308528125159,0.10161461975769,0.920404710469709,0.965807839562061,-5.94875626724108
"99","1416365_at","Hsp90ab1","15516","heat shock protein 90 alpha (cytosolic), class B member 1",0.43654335673787,10.4407339249544,1.18658948373945,0.253792820286231,0.588801048481136,-5.28561434352265
"100","1416368_at","Gsta4","14860","glutathione S-transferase, alpha 4",0.246565181049812,9.93515591088268,1.43755389072319,0.171037348860918,0.507747769550021,-4.99377358188176
"101","1416376_at","Tmem97","69071","transmembrane protein 97",-0.16849450436022,8.99139618540085,-1.07047891124371,0.301280229779987,0.62928233575697,-5.4052512125208
"102","1416377_at","Pdcd7","50996","programmed cell death 7",0.108397474737037,5.81132561415408,0.644985163010984,0.52865196875688,0.775547378658752,-5.74971353606949
"103","1416403_at","Abcb10","56199","ATP-binding cassette, sub-family B (MDR/TAP), member 10",0.326949987039741,6.03716301761549,1.31162858404887,0.209312552096501,0.544705195677002,-5.14565331434865
"104","1416411_at","Gstm2","14863","glutathione S-transferase, mu 2",0.699458641025253,8.42601599623599,3.32703555714434,0.004581811453029,0.159932021763558,-1.91076763744589
"105","1416418_at","Gabarapl1","57436","gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1",-0.258122785028554,9.98217855907359,-1.62278822014061,0.125401197912783,0.448147952763414,-4.75206871708858
"106","1416421_a_at","Ssb","20823","Sjogren syndrome antigen B",0.535824176898765,6.49647951555681,2.07056277553604,0.056018639183912,0.33616527866778,-4.09201388304951
"107","1416431_at","Tubb6","67951","tubulin, beta 6 class V",0.386926266556896,7.0143002784872,1.77118126231694,0.096784503537451,0.411394180048768,-4.54422747201592
"108","1416432_at","Pfkfb3","170768","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",-0.246067775553763,5.66677663596449,-0.56585053157669,0.579839254422009,0.807313445807289,-5.79621910067905
"109","1416444_at","Elovl2","54326","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2",-0.34423939531194,11.4375542160552,-1.94642270021992,0.0705287141547366,0.366380979804215,-4.28440824293474
"110","1416445_at","Fam98a","72722","family with sequence similarity 98, member A",0.174798059217862,8.6297979568675,1.04530314493389,0.312390608268195,0.637098528510869,-5.42982136736243
"111","1416447_at","Tmem30a","69981","transmembrane protein 30A",-0.38617838426263,9.03576722801241,-1.67263758380298,0.115063087587906,0.436556613458353,-4.68358244420151
"112","1416452_at","Oat","18242","ornithine aminotransferase",-0.127219041831511,10.1075217583066,-0.569841513649157,0.577197317365337,0.80603723204904,-5.79401227975207
"113","1416454_s_at","Acta2","11475","actin, alpha 2, smooth muscle, aorta",0.446180659919441,5.9600537617575,0.836992544031808,0.415696697273232,0.704016873248082,-5.61340114789642
"114","1416457_at","Ddah2","51793","dimethylarginine dimethylaminohydrolase 2",0.0413148978538551,5.71530709985965,0.281788872792746,0.781945144870241,0.909740398020511,-5.91446187963819
"115","1416476_a_at","Ube2d2a","56550","ubiquitin-conjugating enzyme E2D 2A",-0.293013520015819,9.7263158786046,-2.14075935444015,0.049078069951682,0.322674346553459,-3.98048008325463
"116","1416479_a_at","Tmem14c","66154","transmembrane protein 14C",-0.335225028324185,9.63635236144327,-1.54268018252328,0.14368127554487,0.475846851602626,-4.85914295259984
"117","1416481_s_at","Higd1a","56295","HIG1 domain family, member 1A",0.121472636482673,6.62661383949859,0.687207647406465,0.502410292828408,0.760272819447936,-5.72255659814488
"118","1416488_at","Ccng2","12452","cyclin G2",-0.378517923096221,7.68466050731946,-1.32040331811437,0.206439513264188,0.542101511836822,-5.13541660851401
"119","1416490_at","Tmed6","66269","transmembrane p24 trafficking protein 6",0.218542036899771,4.21011327230989,0.992037983166849,0.336869641973841,0.65655024449504,-5.48014770428468
"120","1416499_a_at","Dctn6","22428","dynactin 6",-0.313831309452825,8.05488412419064,-1.93151013355962,0.0724836896030624,0.369537381815613,-4.30707595907306
"121","1416501_at","Pdpk1","18607","3-phosphoinositide dependent protein kinase 1",0.330556106770293,7.34756605522105,1.7999306035933,0.0919567910082691,0.40321326705759,-4.50262117594692
"122","1416514_a_at","Fscn1","14086","fascin actin-bundling protein 1",0.360486205807459,6.34921353617451,2.00766702605121,0.0629902385414991,0.353573075643654,-4.19029703832664
"123","1416521_at","Selenow","20364","selenoprotein W",-0.0908193737378218,7.17416273752009,-0.532195892692787,0.602363152352101,0.818187299900394,-5.81423760781338
"124","1416525_at","Spop","20747","speckle-type POZ protein",0.117937134486115,7.75463093860371,0.508578975996577,0.618424720122563,0.823764484951098,-5.82624816962922
"125","1416528_at","Sh3bgrl3","73723","SH3 domain binding glutamic acid-rich protein-like 3",0.233917631682833,6.21795266536157,1.36313125781387,0.192898129469678,0.528528201231236,-5.08481713098601
"126","1416529_at","Emp1","13730","epithelial membrane protein 1",0.146156365251864,3.60646853252999,0.814619577378653,0.427999243997893,0.711578167229108,-5.63095314399691
"127","1416537_at","Creld1","171508","cysteine-rich with EGF-like domains 1",0.34166603753058,8.4121421597057,2.07436109268598,0.0556211350556005,0.335309994167896,-4.0860275055076
"128","1416552_at","Dppa5a","434423","developmental pluripotency associated 5A",0.0985415213666121,4.59076539109267,0.564103089088208,0.580997985697378,0.808027410653599,-5.79718068728672
"129","1416559_at","Rrp8","101867","ribosomal RNA processing 8, methyltransferase, homolog (yeast)",0.156291809415132,6.26294580137659,0.74854901062969,0.465673146457782,0.737017030996779,-5.68024604275469
"130","1416568_a_at","Acin1","56215","apoptotic chromatin condensation inducer 1",0.392625378767173,6.77205713272885,1.23904286220989,0.234315348708629,0.576711890218197,-5.22826599506645
"131","1416575_at","Cdc45","12544","cell division cycle 45",-0.137858772484832,4.80589224582838,-0.779528186280937,0.447760447417286,0.725854703967765,-5.65760928707051
"132","1416584_at","Man2b2","17160","mannosidase 2, alpha B2",0.189465458074783,6.05365419221199,1.13935596164393,0.272373863983752,0.604693553219871,-5.33551718443708
"133","1416591_at","Rab34","19376","RAB34, member RAS oncogene family",0.250199843171491,6.38400313109604,1.53624216854835,0.145243750942536,0.47836091271221,-4.86758344045545
"134","1416629_at","Slc1a5","20514","solute carrier family 1 (neutral amino acid transporter), member 5",-0.253573692478398,4.09749199793965,-1.82585460264206,0.0877874762241581,0.395149622895331,-4.46474984549759
"135","1416630_at","Id3","15903","inhibitor of DNA binding 3",0.460559382581442,8.84199894825954,2.22023382668081,0.0421838807150436,0.309248164043665,-3.85201453265255
"136","1416632_at","Me1","17436","malic enzyme 1, NADP(+)-dependent, cytosolic",0.566518857339458,10.0495835348932,1.17485679595967,0.258315241900478,0.592361458334028,-5.29816552938656
"137","1416641_at","Lig1","16881","ligase I, DNA, ATP-dependent",-0.0925959418437765,5.29885447493668,-0.522515362561971,0.608921726319537,0.820393842788241,-5.81922413930391
"138","1416645_a_at","Afp","11576","alpha fetoprotein",-0.240961899438878,4.5333061847473,-0.562134035841949,0.582305097379804,0.808119334440943,-5.79826081584892
"139","1416656_at","Clic1","114584","chloride intracellular channel 1",-0.0630997189354172,6.64311981696642,-0.334273799990597,0.742788010860613,0.889176456409297,-5.89846706186518
"140","1416661_at","Eif3a","13669","eukaryotic translation initiation factor 3, subunit A",0.589849864755773,6.8448197106698,1.14356021215435,0.270679371561588,0.604004034066436,-5.33114320000903
"141","1416666_at","Serpine2","20720","serine (or cysteine) peptidase inhibitor, clade E, member 2",0.120930557684801,8.48106921384118,0.222330665006383,0.82704696762784,0.928801216485898,-5.92932189302562
"142","1416682_at","Ube3a","22215","ubiquitin protein ligase E3A",-0.110973389157863,4.57507968893733,-0.559385228940388,0.584132359124472,0.809219723766885,-5.79976264009258
"143","1416686_at","Plod2","26432","procollagen lysine, 2-oxoglutarate 5-dioxygenase 2",-0.189107329483848,3.5094704534945,-1.20447472747436,0.247016091497379,0.586797008568394,-5.26628582123284
"144","1416698_a_at","Cks1b","54124","CDC28 protein kinase 1b",0.330823983459918,9.62027196669247,1.65344723859622,0.118952299116544,0.43946503606033,-4.7101116639951
"145","1416708_a_at","Gramd1a","52857","GRAM domain containing 1A",0.00141927900122507,6.13177473133732,0.00615653602848826,0.995168733510445,0.997318805696489,-5.95387789704211
"146","1416714_at","Irf8","15900","interferon regulatory factor 8",-0.193070080746861,4.42382696901756,-0.987683693682158,0.338929410315493,0.657429669081183,-5.48416102489239
"147","1416730_at","Rcl1","59028","RNA terminal phosphate cyclase-like 1",-0.258310063751786,9.75218901431092,-1.51641234995257,0.150146654566048,0.484568650695749,-4.89342345805808
"148","1416739_a_at","Brap","72399","BRCA1 associated protein",0.335973557036397,4.96374539430302,1.58194796390143,0.134455923708636,0.463538780535388,-4.80712595015317
"149","1416746_at","H2afx","15270","H2A histone family, member X",0.283778329311709,7.59706593254962,1.82585273777077,0.0877877700133209,0.395149622895331,-4.46475258171065
"150","1416755_at","Dnajb1","81489","DnaJ heat shock protein family (Hsp40) member B1",-0.12735931906542,8.73300683438549,-0.645766410114313,0.52815950920699,0.775300676977508,-5.74922575121243
"151","1416769_s_at","Atp6v0b","114143","ATPase, H+ transporting, lysosomal V0 subunit B",0.490510228325288,8.21102888869177,3.65163858018567,0.00235216700280212,0.158156512859127,-1.31915084264743
"152","1416773_at","Wee1","22390","WEE 1 homolog 1 (S. pombe)",-0.496929621989468,6.5931720680746,-1.42072969972783,0.17579227172987,0.509817429130814,-5.01467229304802
"153","1416776_at","Crym","12971","crystallin, mu",-0.336609507667898,4.22449557940937,-1.49148195090721,0.156507203203692,0.489886696828326,-4.92556847551988
"154","1416786_at","Acvr1","11477","activin A receptor, type 1",0.081030340243208,5.08499054959382,0.42867570193369,0.674234658722601,0.853518757606715,-5.86296911703041
"155","1416804_at","Ehbp1l1","114601","EH domain binding protein 1-like 1",0.234711265438264,4.83996692666897,1.29433020852638,0.215069784154612,0.550968903674253,-5.16567755789402
"156","1416818_at","Parva","57342","parvin, alpha",0.409425840514598,7.02721596694521,2.71355199135867,0.0159865983603491,0.213945648369359,-3.01307144918593
"157","1416822_at","Ess2","27886","ess-2 splicing factor",0.116230699467241,4.27639536850279,0.627930651756894,0.539466195083941,0.781594805902558,-5.76022291634556
"158","1416826_a_at","Med20","56771","mediator complex subunit 20",0.30268535313808,7.1222844777978,1.85762135084074,0.082908033747379,0.390450981517437,-4.41789583791945
"159","1416833_at","Keg1","64697","kidney expressed gene 1",0.0959681914920303,11.1268887627258,0.483734812959624,0.6355404665933,0.832143804190522,-5.83831525283316
"160","1416835_s_at","Amd1","11702","S-adenosylmethionine decarboxylase 1",0.34432332231369,8.36411949169259,1.52793655415244,0.147280636528032,0.479758678834541,-4.87843545713714
"161","1416839_at","Mmut","17850","methylmalonyl-Coenzyme A mutase",0.430249195115764,5.76233421153938,2.24240982264173,0.0404274948958756,0.302088954782144,-3.81577667503983
"162","1416840_at","Mid1ip1","68041","Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish))",0.00557013113516902,10.5073077828256,0.0237326007776937,0.981377870115669,0.996386217488592,-5.95361627270787
"163","1416843_at","Pde6d","18582","phosphodiesterase 6D, cGMP-specific, rod, delta",0.146285178592288,6.21025040181528,0.844336280483173,0.411709119836908,0.703651705635062,-5.6075460074628
